OTU_ID	TMCA10	TMCA11	TMCA12	TMCA1	TMCA2	TMCA3	TMCA4	TMCA5	TMCA6	TMCA7	TMCA8	TMCA9	TMCB10	TMCB11	TMCB12	TMCB1	TMCB2	TMCB3	TMCB4	TMCB5	TMCB6	TMCB7	TMCB8	TMCB9	TMCC10	TMCC11	TMCC12	TMCC1	TMCC2	TMCC3	TMCC4	TMCC5	TMCC6	TMCC7	TMCC8	TMCC9	TMCD10	TMCD11	TMCD12	TMCD1	TMCD2	TMCD3	TMCD4	TMCD5	TMCD6	TMCD7	TMCD8	TMCD9	TMCE11	TMCE12	TMCE1	TMCE2	TMCE3	TMCE4	TMCE5	TMCE6	TMCE7	TMCE8	TMCF10	TMCF11	TMCF12	TMCF1	TMCF2	TMCF3	TMCF4	TMCF5	TMCF6	TMCF7	TMCF8	TMCF9	TMCG10	TMCG12	TMCG1	TMCG3	TMCG4	TMCG5	TMCG6	TMCG7	TMCG8	TMCG9	TMCH10	TMCH11	TMCH12	TMCH1	TMCH3	TMCH4	TMCH6	TMCH7	TMCH8	TMCH9	TMCI10	TMCI11	TMCI12	TMCI1	TMCI2	TMCI3	TMCI4	TMCI5	TMCI6	TMCI7	TMCI8	TMCI9	TMCJ10	TMCJ11	TMCJ12	TMCJ1	TMCJ2	TMCJ3	TMCJ4	TMCJ5	TMCJ6	TMCJ7	TMCJ8	TMCJ9	TMCK10	TMCK11	TMCK12	TMCK1	TMCK2	TMCK3	TMCK4	TMCK5	TMCK6	TMCK7	TMCK8	TMCK9	TMCL10	TMCL11	TMCL12	TMCL1	TMCL2	TMCL3	TMCL4	TMCL5	TMCL6	TMCL7	TMCL8	TMCL9
246356	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
1106203	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53533	1	0	3	1	1	0	0	1	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	1	1	2	0	2	0	0	0	0	0	0	1	3	0	0	2	0	1	0	0	1	0	0	1	1	0	0	1	1	1	0	0	0	0	3	0	1	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	3	0	1	1	2	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0
811148	4	0	0	1	0	0	1	0	0	1	1	1	0	0	0	2	0	0	0	0	0	0	0	0	3	0	5	1	1	0	0	0	0	1	0	3	0	0	1	1	1	0	0	0	0	12	2	0	1	1	1	0	0	0	2	0	0	1	0	0	1	1	1	2	0	1	0	0	1	0	1	1	2	0	0	1	0	3	0	0	0	0	1	0	0	0	0	2	1	0	0	1	0	0	0	0	0	2	0	0	1	1	0	1	1	0	2	0	0	0	2	0	3	0	0	0	0	0	3	1	0	1	2	0	1	0	5	2	1	0	3	0	0	0	0	0	0	6
673825	4	3	2	0	2	1	4	1	3	1	1	6	5	1	2	3	2	1	2	3	4	2	1	2	3	14	1	4	4	0	2	1	3	1	2	2	0	2	3	1	5	0	1	4	0	1	7	2	0	2	3	4	0	3	2	0	3	1	2	3	0	1	2	0	3	1	4	1	4	2	1	1	0	0	0	1	0	0	4	1	1	4	1	1	1	3	9	2	1	0	0	1	1	2	2	2	5	0	1	2	0	0	2	0	1	1	6	1	0	1	1	1	0	6	2	2	2	1	2	0	0	0	0	0	0	5	1	1	2	4	2	4	1	5	0	1	6	5
1058769	1	0	0	2	4	1	0	0	1	3	0	0	2	0	4	1	3	0	0	0	0	2	0	0	2	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	1	0	1	0	0	0	0	1	0	0	3	1	0	2	0	1	1	8	3	2	0	0	1	0	0	0	1	0	4	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	5	0	1	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	1	0	2	1	0	0	0	4
4365307	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
662915	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
191331	2	0	0	1	0	1	2	1	1	0	0	1	1	1	0	0	2	0	0	0	0	2	3	0	2	0	4	0	0	0	0	2	0	0	0	0	1	0	2	0	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	2	0	0	2	1	1	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	2	0	0	2	1	0	0	0	0	0	0	2	2	1	0	0	0	0	1	0	2	0	0	0	1	0	0	0	1	0	2	1	0	4	4	0	0	0	0	0	0	0	0	1	0	0	2	1
630306	0	2	4	1	2	2	6	13	7	4	1	1	4	3	4	0	2	0	6	2	2	2	1	6	4	1	0	2	1	1	6	2	9	3	2	2	3	5	5	0	0	0	0	0	0	0	1	0	3	1	0	2	0	2	1	2	1	4	0	2	0	1	0	0	6	2	5	2	2	4	0	3	1	1	0	1	8	3	3	6	1	3	4	0	0	1	0	7	0	7	1	2	3	4	3	0	6	1	2	2	2	10	1	1	1	2	3	2	1	4	2	3	3	6	3	4	2	1	4	4	5	1	1	4	3	2	9	4	22	1	1	0	12	3	6	0	8	7
216418	1	0	3	3	2	7	2	1	4	6	2	3	3	3	3	4	7	9	2	9	7	2	6	5	2	4	5	2	7	8	2	2	8	1	4	2	4	2	1	5	3	13	7	4	5	4	3	6	2	3	4	5	3	10	5	5	6	3	5	5	1	6	2	0	4	6	8	7	2	5	10	2	1	2	3	8	1	8	4	7	4	0	0	3	1	6	6	6	11	4	4	1	0	3	2	5	4	4	3	3	2	2	2	6	1	2	5	4	4	7	10	0	2	3	4	3	2	2	1	4	3	3	9	3	3	5	2	4	2	1	1	8	0	2	1	2	1	3
2685346	1	0	0	1	0	0	0	0	0	1	0	0	2	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	4	1	3	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	1	1	0	1	0	0	1	2	1
238291	7	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4371107	1	2	0	1	0	2	1	1	0	8	0	3	0	0	1	1	0	0	15	0	2	2	1	1	2	2	2	0	1	0	2	0	0	2	1	0	2	1	0	0	0	0	0	3	0	2	1	0	1	3	0	1	2	3	0	1	0	5	4	1	3	0	0	3	1	1	0	0	1	1	0	0	1	0	0	1	4	2	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0	2	0	1	0	0	0	0	2	0	0	0	2	0	0	0	0
571709	8	4	4	4	5	4	13	11	14	10	5	8	5	9	7	12	17	4	2	7	3	8	6	6	0	11	8	2	9	6	7	8	10	2	1	1	1	7	3	1	5	0	3	2	1	2	3	1	6	12	2	5	1	4	2	12	7	2	7	14	10	4	7	12	1	0	4	2	3	23	5	8	5	19	2	8	3	3	5	7	4	7	1	5	6	6	5	6	3	2	3	5	2	1	4	2	0	4	4	1	2	2	3	2	0	4	5	1	1	4	1	6	4	7	4	1	7	4	12	7	1	4	2	1	0	0	1	14	11	6	3	0	1	3	10	4	3	9
2213383	0	7	7	1	1	2	3	1	5	9	2	4	4	7	5	1	0	5	19	7	8	2	0	1	1	3	2	3	1	5	3	8	5	3	3	5	3	3	6	3	7	3	4	8	4	5	3	7	4	1	5	4	5	10	7	6	7	2	7	7	2	2	4	3	4	1	4	1	4	6	3	3	2	2	8	2	3	4	3	3	1	3	6	2	1	1	2	2	2	1	1	0	5	2	0	4	6	8	4	2	1	4	4	9	5	9	4	0	7	15	4	3	0	3	2	7	1	6	5	3	8	3	8	4	5	6	1	1	4	8	6	1	4	5	6	1	7	4
892000	1	0	1	0	1	3	1	1	0	3	1	4	0	4	0	4	2	4	5	3	3	1	0	1	3	2	3	2	0	0	2	2	6	2	1	2	1	1	1	1	4	5	5	1	3	3	2	1	0	0	4	4	3	4	1	2	4	4	2	0	4	1	3	4	4	0	6	4	3	5	1	0	2	4	3	3	0	1	1	2	0	0	3	2	3	3	4	2	2	2	1	1	1	4	2	1	3	4	1	2	9	1	1	4	1	0	4	0	2	1	1	3	2	3	1	2	0	1	1	4	4	0	1	3	3	3	1	3	2	4	0	3	0	1	0	3	3	4
590870	0	0	0	1	0	0	2	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	2	1	1	1	0	1	1	1	0	0	0	0	0	0	2	0	2	0	0	0	0	1	0	2	2	0	2	0	1	0	0	0	1	0	0	0	1	2	0	2	0	0	0	0	0	2	0	1	2	1	0	0	0	1	0	0	1	0	0	1	0	0	0	2	0	0	1	0	0	2	2	0	3	1	0	0	0	0	3	1	1	1	0	0	3	1	0	0	0	2	2	4	0	0	0	2	2	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0
369734	6	3	2	2	6	2	0	5	3	3	0	7	4	2	0	1	3	1	1	10	5	8	1	3	6	4	3	0	1	6	4	1	2	4	3	3	1	1	3	4	0	0	0	4	1	1	2	3	8	0	1	0	2	2	3	3	2	1	2	0	3	0	1	1	0	5	7	2	4	1	4	2	5	6	2	4	7	3	2	1	3	0	1	1	7	7	3	4	3	1	1	1	1	1	1	0	1	1	5	2	3	5	1	5	0	2	4	4	0	1	0	3	5	6	0	1	1	1	1	6	1	4	3	1	3	4	2	1	2	1	0	1	4	6	0	3	6	1
279355	6	6	9	5	5	1	2	0	6	4	5	5	7	2	4	5	7	0	2	0	2	0	3	4	0	2	3	5	1	2	4	6	4	4	3	7	6	3	3	2	1	2	1	0	3	18	7	3	4	8	2	4	2	1	6	1	5	7	3	9	3	7	2	3	2	1	5	6	4	5	2	6	4	5	2	1	6	9	4	4	2	8	7	3	0	3	6	5	4	3	4	9	11	8	9	5	2	2	4	16	7	16	3	6	1	5	6	4	3	1	13	6	14	4	14	10	4	11	12	3	2	3	3	6	4	21	4	10	11	4	3	2	4	9	6	9	2	4
4474485	2	0	0	0	0	0	0	1	2	0	0	0	0	0	2	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0
151011	4	4	2	2	4	2	1	0	0	3	7	2	5	5	1	7	6	1	2	2	3	2	10	1	11	9	7	3	3	3	0	2	1	5	6	12	6	3	5	10	9	0	0	9	4	9	17	11	5	5	5	8	2	2	0	0	2	6	5	7	6	5	7	4	2	0	2	8	6	8	3	7	6	3	4	0	4	2	4	8	9	4	3	8	7	0	2	5	5	1	2	5	3	8	5	3	2	1	0	7	8	11	14	5	9	10	9	19	1	2	3	7	7	4	5	2	2	6	5	8	2	2	1	16	6	8	4	6	10	13	3	11	4	3	9	10	5	7
226288	3	3	1	5	4	4	5	3	4	2	3	1	0	0	3	2	2	3	6	3	0	2	1	1	1	5	0	4	2	2	2	0	5	4	7	4	3	3	7	0	3	2	5	5	2	7	4	7	2	1	3	1	1	1	0	6	5	1	3	2	5	4	4	1	4	0	2	0	0	0	3	10	3	0	3	3	1	2	3	2	3	2	2	2	1	2	2	2	5	4	4	0	4	2	1	1	2	6	2	6	6	6	5	3	4	2	1	9	8	4	4	0	2	1	4	7	7	3	0	5	4	2	4	3	8	3	6	6	2	3	11	5	3	0	5	5	7	0
541741	0	1	4	3	4	5	5	6	1	1	0	5	1	2	2	5	2	0	3	2	1	3	0	5	1	14	12	1	6	1	1	2	2	2	1	11	8	5	5	1	3	0	0	0	2	2	0	1	10	11	0	1	2	4	2	2	2	4	7	2	4	0	2	6	2	2	1	1	9	2	4	3	7	2	3	6	1	1	1	0	5	2	1	0	5	3	2	5	4	1	5	0	6	0	6	2	4	0	5	3	3	1	4	1	1	1	5	2	0	3	1	3	3	4	2	0	3	0	8	1	7	3	3	0	2	1	3	9	6	0	0	1	0	8	6	2	8	11
545324	0	2	2	0	0	2	0	2	5	2	2	8	3	1	0	0	0	0	0	1	1	1	1	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	2	0	0	0	0	0	1	2	0	0	2	0	1	1	0	0	0	2	2	0	0	1	0	2	0	2	1	2	0	0	2	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0
568398	1	0	2	0	0	1	1	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	3	4	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	2	0	0	0	0	0	0	2	4	2	1	0	0	0	0	1	6	0	0	0	0	1	0	2	0	0	1	0	1	2	0	0	0	0	1	0	1	0	0	1	0	0	2	0	0	0	2	5	0	0	7	4	0	0	1	0	1	1	2	0	1	0	3	2	2	0	1	0	0	1	0	1	1	0	0	0	0	0	0	1	1	0
155317	3	0	0	0	0	0	3	0	0	0	1	0	0	2	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	1	2	0	0	0	2	0	1	1	0	0
1137879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1107976	1	1	2	4	11	1	11	1	0	1	2	1	2	2	4	0	5	4	0	0	4	1	3	3	3	2	0	0	3	0	0	1	0	2	0	0	1	1	0	0	0	0	0	0	0	1	1	1	0	1	0	2	0	0	0	3	0	1	0	1	0	0	0	2	0	1	1	4	1	2	3	0	0	1	0	2	2	0	0	0	1	2	0	1	4	0	0	0	1	1	2	2	4	0	2	1	0	0	0	0	1	0	0	0	0	1	12	0	0	1	0	4	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	4	4	0	0	0	0	1	0	0	2	1
712016	0	0	0	0	4	0	4	0	2	3	2	0	0	0	0	5	2	2	3	0	6	2	3	0	1	1	1	2	1	0	0	0	4	4	10	12	0	0	0	8	9	6	0	12	11	6	3	3	0	0	2	2	6	1	3	8	5	12	0	0	0	2	5	1	1	2	3	1	8	1	0	0	0	3	4	0	2	0	10	5	0	0	2	0	4	5	13	4	6	5	2	1	1	3	2	1	2	2	2	3	2	1	0	1	4	5	0	0	4	0	5	4	0	1	0	1	0	1	0	0	0	0	2	2	3	6	0	0	0	5	4	0	8	3	1	0	1	0
53467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
589500	2	4	0	2	1	5	3	0	0	5	1	1	5	3	1	3	1	0	0	3	2	4	3	3	2	5	1	5	2	0	0	0	0	0	2	0	1	2	0	2	1	0	1	3	0	5	0	3	1	1	1	2	3	1	1	2	0	3	1	3	1	2	0	0	0	0	1	4	0	0	1	1	0	0	6	0	1	0	1	0	0	0	3	0	1	3	0	0	0	2	4	0	3	0	1	0	2	2	3	0	2	0	0	2	0	3	3	2	1	0	2	1	2	2	1	1	1	2	0	0	1	0	0	0	0	2	2	7	2	1	0	0	2	0	0	0	1	0
339598	0	3	0	1	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
2362284	3	0	5	0	2	7	1	9	5	6	2	4	10	5	1	2	1	4	6	2	5	0	5	4	0	3	1	1	1	4	1	2	5	0	2	1	4	2	7	1	1	1	1	3	2	8	1	0	0	2	1	0	1	1	4	0	4	2	5	5	9	2	0	0	2	5	1	2	0	2	4	2	0	0	0	0	2	4	2	4	1	6	1	1	4	1	0	3	3	6	2	0	1	0	2	0	0	1	6	0	1	1	2	2	7	0	1	0	0	0	12	0	11	0	1	2	9	0	0	3	0	0	0	1	1	4	4	1	0	1	0	0	0	7	2	1	0	0
3627262	4	6	2	4	7	2	1	2	0	2	2	3	2	1	1	0	13	1	3	4	0	4	3	1	1	4	1	6	1	6	3	0	0	1	4	3	3	3	6	0	1	0	0	4	7	8	6	8	7	4	0	1	0	0	2	0	1	5	6	6	2	0	2	10	0	2	0	1	1	4	7	3	1	5	11	3	7	2	1	4	1	5	4	8	1	0	4	7	1	3	0	0	4	0	2	0	2	1	2	3	1	1	0	2	4	2	3	1	1	1	0	1	1	4	2	0	1	0	4	1	0	2	0	1	0	2	2	0	3	2	3	0	3	3	2	2	4	1
1110836	0	0	0	1	0	1	1	0	0	1	1	1	0	0	1	3	0	0	0	0	0	1	4	1	0	1	0	1	0	3	4	0	0	1	2	3	1	0	0	5	2	0	0	2	0	3	0	0	0	5	5	1	4	0	2	0	1	1	0	1	0	2	2	2	2	0	2	0	0	0	2	0	0	1	0	0	1	0	2	0	1	1	0	2	1	0	0	1	1	4	1	4	3	1	2	3	0	5	2	0	0	4	5	3	0	3	0	1	2	4	4	3	3	2	5	3	1	3	0	0	1	0	0	2	3	3	0	0	1	0	0	0	4	7	2	0	0	0
543083	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	2	0	1	1	1	1	0	0	1	0	0	0	4	0	1	0	1	0	0	4	0	2	0	1	0	0	2	0	0	0	0	1	1	0	1	1	0	0	1	0	2	2	0	0	0	0	2	1	1	0	0	0	1	3	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	1	0	0	1	0	0	1	0	2	0	0	0	1	0	0	2	2	1	0	0	0	2	4	0	0	0	1	1	0
156065	3	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	2	1	5	0	1	2	0	1	0	0	2	1	2	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	3	0	0	0	0	0	0	0	4	1	0	0	0	0	1	1	0	0	0	0	2	0	2	0	0
250050	3	2	4	2	3	2	2	10	5	0	1	2	0	2	2	1	0	0	0	2	0	7	1	2	2	0	2	1	0	4	0	2	0	3	1	7	2	1	1	2	0	2	0	1	1	1	1	0	0	1	2	1	1	0	1	1	3	1	0	2	3	0	0	0	1	3	1	1	2	1	1	1	1	0	2	1	1	0	0	1	3	0	2	0	1	0	3	1	2	1	2	0	0	0	1	1	0	4	0	1	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	2	1	1	1	1	2	0	0	0	0	6	1	1	3	0	0	0	0	0	0	0	1
1107738	0	4	5	2	11	16	20	10	16	5	5	4	2	4	4	10	14	12	21	15	9	3	4	0	3	11	8	8	12	9	7	2	24	19	9	10	5	2	9	10	22	9	14	19	14	16	15	4	3	9	10	15	9	19	14	15	22	25	5	16	1	5	3	5	18	5	28	0	5	6	2	9	8	8	9	8	7	5	15	12	2	9	6	4	11	41	31	3	6	3	8	8	11	10	5	8	33	9	8	15	29	11	1	12	11	6	5	10	39	36	27	0	12	3	14	6	14	3	5	11	12	6	32	12	28	17	2	8	11	14	14	21	16	4	13	6	4	2
112562	0	4	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
246742	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
4465540	1	3	1	2	1	0	0	0	0	5	3	0	3	1	1	0	0	0	0	6	4	4	1	0	0	0	0	1	0	1	3	1	1	2	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	2	0	0	0	1	1	0	1	0	2	0	0	0	0	0	0	4	0	0	1	1	1	0	1	0	0	2	1	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	2	0	1	0	0	0	2	0	0	0	0	0	0	0	0	3
544014	1	0	1	0	0	0	0	0	0	0	1	0	1	0	2	0	1	0	2	0	0	0	0	2	0	1	3	0	2	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	2	2	0	1	1	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	1	0	3	3	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	1	0	0
576136	2	0	0	1	2	0	0	0	1	0	2	0	0	1	0	1	1	0	1	0	0	1	1	0	3	4	0	5	0	0	0	3	1	0	7	5	0	0	1	2	1	1	4	1	1	2	2	2	1	2	3	1	5	0	1	0	0	2	0	1	1	6	5	2	0	4	3	2	0	1	3	1	2	2	2	1	0	0	5	1	3	1	5	1	1	0	4	2	5	1	2	0	2	0	2	1	0	0	1	0	2	2	3	1	5	3	0	1	0	0	2	0	0	0	0	4	1	2	0	0	1	0	1	1	4	6	4	1	0	1	0	4	0	0	1	2	2	2
1108431	1	0	0	2	3	3	3	1	6	0	0	4	4	1	3	6	1	2	5	0	1	4	2	0	1	1	1	1	3	0	1	5	3	1	2	5	0	1	1	2	1	4	2	1	0	2	1	1	0	0	4	0	0	0	6	2	3	0	0	1	0	0	0	2	4	3	3	2	0	0	3	1	0	2	0	3	2	1	0	0	1	2	3	0	6	0	1	1	2	0	4	2	3	1	0	7	5	2	6	3	5	2	2	1	1	1	0	1	2	1	3	4	0	1	5	0	2	1	4	2	4	3	6	6	6	2	2	0	0	0	2	0	0	2	1	1	1	0
864223	0	2	0	3	0	0	0	1	3	0	0	1	0	1	0	0	0	1	0	0	1	0	0	1	2	0	0	1	1	0	1	0	3	0	3	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	1	0	5	1	1	2	0	0	2	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0
